"date","stars","text","source","code"
"2014-10-11","5","Auf der Suche nach einem kostenlosen Girokonto bin ich im Juli 2014 aufgrund einer Empfehlung auf die Comdirect gestoßen. Ich füllte den Antrag auf der Webseite aus und mit der ausgedruckten und unterschriebenen Version ging ich zur Post, um das Postident-Verfahren durchzuführen. Meine Unterlagen wurden mir 5 Tage später zugeschickt. Einen Tag danach erhielt ich die gewünschte iTAN-Liste, wobei alternativ dazu auch das photoTAN- und das mTAN-Verfahren angeboten wird.Zusätzlich zum Girokonto wird auch ein Tagesgeld- und ein Wertpapierkonto bereitgestellt. Als besonderes Plus wurden mir damals über eine GMX-Aktion auf dem Tagesgeldkonto für einen Maximalbetrag von 5.000 EUR Zinsen in Höhe von 2,75 % für ein halbes Jahr angeboten. Jetzt liegt der Zinssatz beim Tagesgeldkonto nur noch bei 0,3 %. Da sind andere Anbieter besser aufgestellt, aber es ging mir ja ohnehin um das Girokonto. Zum kostenlosen Girokonto wird auch eine kostenlose Visa-und Giro-Card angeboten, mit der man an Geldautomaten der sogenannten CashGroup gebührenfrei Geld abheben kann. Bargeldaus- und einzahlungen sind auch an den entsprechenden Geldautomaten und in den Filialen der Commerzbank möglich.Des Weiteren bietet die Comdirect einmalig eine 50 EUR Gutschrift, wenn man innerhalb der ersten 3 Monate mindestens 5 Transaktionen von je mindestens 25 EUR über das Girokonto tätigt. Die Gutschrift erfolgt ab dem 4. Monat. Hat man diese Bedingungen erfüllt, erhält man eine entsprechende Bestätigung per E-Mail.Die Kontakte zur Comdirect per E-Mail und Telefon kann ich als sehr positiv und kundenfreundlich hervorheben. Antworten per E-Mail kamen bereits am Folgetag und telefonisch wurde ich bei meinen Anrufen von freundlichen und hilfsbereiten Mitarbeitern beraten.Wer auf der Suche nach einem kostenlosen Girokonto mit vielfältigen Möglichkeiten zum kostenlosen Bargeld abheben sucht, der ist bei der Comdirect meines Erachtens gut aufgehoben.","kritische-anleger.de","comdirect"
"2014-10-06","5","Über eine Werbung auf gmx.de bin ich auf ein günstiges Angebot der Comdirect gestoßen. Es handelte sich um ein kostenloses Girokonto und 2,75 % Zinsen auf das Tagesgeld für bis zu 5.000 EUR für ein halbes Jahr. Am 24.07.2014 habe ich online die Antragsformulare für das einzurichtende Girokonto und dem dazugehörigen Tagesgeldkonto ausgefüllt und am nächsten Tag das Postident ausgeführt. Bereits am 31.07. habe ich meine Unterlagen inklusive Girocard erhalten und konnte sofort mein Geld auf das Comdirect-Girokonto und von dort aus auf mein gleichzeitig eingerichtetes Tagesgeldkonto überweisen. Das ging relativ problemlos. Da ich kein Handy für das angebotene Photo-TAN-Verfahren habe, wurde mir auf Wunsch eine iTAN-Liste zugeschickt. Insgesamt muss ich sagen, dass der Service per Telefon ausgesprochen gut klappte. Es wurde sofort auf meine Fragen und Wünsche (z. B. iTAN-Liste) eingegangen. Die Mitarbeiter waren sehr freundlich und erschienen mir durchaus kompetent. Meine E-Mail-Anfragen wurden bisher immer am nächsten Tag beantwortet. Da gab es bisher nichts zu bemängeln.Das Onlinebanking war aufgrund der für mich etwas verwirrenden Webseite (komplizierter Aufbau) anfangs gewöhnungsbedürftig. Das angebotene kostenlose Wertpapierdepot, für das regelmäßig über den Postweg geworben wird, nutze ich nicht. Das Girokonto nutze ich ebenfalls nicht, da ich bereits über ein anderes kostenloses Konto verfüge. Für jemanden, der noch kein kostenloses Girokonto besitzt, ist dieses Angebot aber eine Überlegung wert, zumal man an den Geldautomaten der Cashgroup (Postbank, Deutsche Bank, Norisbank, Commerzbank und weitere) kostenlos Geld abheben kann.","kritische-anleger.de","comdirect"
"2014-10-01","5","Meine Erfahrungen mit der Comdirect sind durchaus positiv. Anfang 2014 entschied ich mich dazu, ein Girokonto zu eröffnen, da hier keinerlei Gebühren erhoben werden und dazu noch 50 Euro Aktivitätsprämie versprochen wurden. Die Prämie, für die lediglich einige Transaktionen auf dem Girokonto von Nöten sind, wurde nach drei Monaten gutgeschrieben. Zusätzlich zum Girokonto wurde auch ein Tagesgeldkonto eröffnet.Positiv bei der Kontoeröffnung fand ich die Möglichkeit, den Kontoantrag und das Postident-Formular per Post zugeschickt zu bekommen, da ich selbst über keinen Drucker verfüge. Nach Durchführung des Postident-Verfahrens dauerte es ungefähr eine Woche, bis ich den Brief mit den Zugangsdaten für das Onlinebanking erhielt. Danach kamen jeweils separate Briefe mit der iTAN-Liste, der Girokarte und der PIN an. Alles in allem war die Eröffnung nicht kompliziert.Anfang August habe ich zusätzlich noch die kostenlose Visa-Karte beantragt. Die Bearbeitung verlief reibungslos und schnell. Eine Woche nach dem E-Mail-Antrag hielt ich die Kreditkarte in den Händen und mir wurde ohne jeglichen Einkommensnachweis ein wöchentlicher Kreditrahmen von 500 EUR gewährt.Hervorheben kann ich die Übersichtlichkeit des Onlinebankings. Man findet sich sehr schnell zurecht und es werden auch viele hilfreiche Funktionen wie z. B. Terminüberweisungen, Überweisungsvorlagen etc. bereitgestellt. Ebenfalls positiv finde ich, dass für Smartphones eine mobile Version der Seite, die nur auf das Nötigste beschränkt ist, vorhanden ist. Da es bisher keinerlei Probleme gab, hatte ich noch keinen Kontakt zum Kundenservice. Als negativen Punkt muss ich anmerken, dass man beim Tagesgeld nicht über Zinssenkungen informiert wird. Für das Tagesgeld habe ich mir aber sowieso bereits eine andere Bank ausgesucht. Das Girokonto der Comdirect hingegen kann ich voll und ganz weiterempfehlen.","kritische-anleger.de","comdirect"
"2014-09-30","5","Im Jahr 2008 habe ich mich dazu entschlossen, ein Tagesgeldkonto bei der Comdirect zu eröffnen. Die Bank war damals in Bezug auf den Zinssatz einer der Spitzenreiter. Die Onlinebeantragung des Kontos verlief problemlos und wenige Tage später hatte ich auch schon die Unterlagen im Briefkasten. Nach Bestätigung meiner Identität über das Postident-Verfahren wurde mein Konto nach ein paar Tagen freigeschaltet. Der Login auf der Webseite ist einfach und die Inhalte erscheinen mir sehr übersichtlich dargestellt.Noch immer hantiere ich mit einer manuellen TAN-Liste aus der damaligen Zeit herum. Hier gab es für mich bis heute keine Umstellung. Im Laufe der Jahre habe ich zweimal den Support kontaktiert. Einmal wegen des Freistellungsauftrages und einmal hatte ich Interesse an der EC- bzw. VPay-Card und Kreditkarte. Die Hotline wirkte auf mich durchaus kompetent und nett. Zudem gab es meine ich keine längeren Wartezeiten. Für die VPay- und Visa-Karte habe ich mich aufgrund der Unterschiede zur klassischen EC-Karte und zur VISA-Karte der Stadtsparkasse dann doch nicht entschieden, obwohl die VISA-Karte bei der Comdirect sogar kostenlos gewesen wäre.Mittlerweile setzt die Comdirect wohl keine Priorität mehr auf das Geschäft mit Tagesgeld. Der Zinssatz ist so niedrig, dass ich mich für einen anderen Anbieter entschieden habe. Fazit: Eine gute Bank mit leider mittlerweile schlechtem Zinssatz fürs Tagesgeld.","kritische-anleger.de","comdirect"
"2014-09-28","5","Am 20. Februar 2014 habe ich bei der Comdirect ein Giro- und Tagesgeldkonto eröffnet, wobei ich letzteres aufgrund der niedrigen Verzinsung kaum nutze. Das Girokonto wird überhaupt nicht verzinst. Da gibt es definitiv bessere Angebote bei der DKB oder der netbank. Die Kontoeröffnung mittels Postident-Verfahren war an sich unproblematisch und relativ zügig. Nach ungefähr 10 Tagen hatte ich alle Unterlagen erhalten und konnte mich einloggen. Zusätzlich erhielt ich auch eine VISA-Karte.Das Onlinebanking ist sehr gut, übersichtlich und unproblematisch. Auch ansonsten traten noch keine Probleme auf, weshalb der Kontakt zum Kundenservice noch nicht notwendig war. Positiv würde ich das kostenlose Girokonto und die kostenlose Kreditkarte hervorheben und auch, dass man die Bank über eine Festnetznummer erreichen kann. Ferner ist die Einzahlung auf das Girokonto bei der Commerzbank möglich, was ich bisher aber kaum genutzt habe. Insgesamt bin ich mit der Bank zufrieden.","kritische-anleger.de","comdirect"
"2014-09-18","5","Im Jahr 2008 habe ich als Student ein Konto bei der Comdirect eröffnet. Die Eröffnung des Kontos verlief problemlos mittels Postident-Verfahren und nach ca. einer Woche erhielt ich meine Unterlagen und konnte auch schon das Onlinebanking nutzen. Nach langjähriger Erfahrung bin ich mit der Comdirect immer noch sehr zufrieden. Ich nutze das Girokonto, die VISA-Karte, das Tagesgeldkonto und auch das Depot mit zugehörigem Verrechnungskonto. Alles lief bisher zu meiner Zufriedenheit. Positiv hervorheben möchte ich sowohl die schnelle Abwicklung von Transaktionen als auch den guten Kundenservice, den ich bisher immer ohne längere Wartezeiten erreicht habe und der mir (zumindest bei meinen vergangenen Anfragen) auch stets weiterhelfen konnte. Negativ ist der vergleichsweise hohe Dispozins von 8,03 %. Trotzdem kann ich die Comdirect weiterempfehlen.","kritische-anleger.de","comdirect"
"2014-07-27","5","Ich habe im August 2012 ein Girokonto bei der Comdirect eröffnet und dafür einen Eröffnungsbonus von 50 EUR erhalten. Das Konto ist komplett kostenlos und man erhält sowohl eine EC-Karte als auch eine Visa-Kreditkarte. Mit der Visa-Karte sind kostenlose Bargeldabhebungen im Ausland möglich. Dies finde ich sehr positiv. Ebenso kann man kostenlos ein Tagesgeldkonto zu noch akzeptablen Konditionen eröffnen.Die Kontoeröffnung erfolgte im Internet und einige Werktage später hatte ich die Eröffnungsunterlagen zusammen mit dem Formular für das Postident-Verfahren im Briefkasten. Nachdem ich bei der Post meine Identität gegenüber der Bank bestätigt hatte, erhielt ich ungefähr eine Woche später die Karten und die TAN-Liste. Insgesamt ging die Kontoeröffnung reibungslos und schnell. Nach ungefähr 10 Werktagen konnte ich uneingeschränkt über das Konto verfügen.Als positiv empfand ich die einfache und schnelle Kontoeröffnung sowie das sehr gut aufgebaute Onlinebanking, jedoch muss ich als negativ die recht unübersichtliche Gestaltung erwähnen. Meiner Meinung nach ist die Seite etwas überladen und man kann sich leicht verlieren. Insgesamt findet man sich aber mit etwas Übung ganz gut zurecht. Positiv finde ich, dass alle Vermögenswerte (Girokonto, Tagesgeldkonto, Depot, etc.) auf einen Blick dargestellt werden und Überweisungen in der Regel nur 2 Werktage benötigen. Zum Service kann ich bis jetzt noch nichts berichten, da aufgrund des reibungslosen Ablaufs noch kein Kontakt mit der Bank notwendig war. Insgesamt kann ich die Comdirect empfehlen, da sie ein kostenloses Konto mit guten Zinsen anbietet und darüber hinaus eine kostenlose Kreditkarte, mit der man weltweit kostenlos Bargeld abheben kann.","kritische-anleger.de","comdirect"
"2014-07-25","5","Für das Girokonto inkl. kostenloser Visa-Karte bei der Comdirect wurde ich im Mai 2012 geworben. Die Anmeldung erfolgte online und nach 5 Tagen erhielt ich die Unterlagen für das Postident-Verfahren. Nach weiteren 5 Tagen kamen die Vertragsunterlagen und ca. 2 Tage später dann auch die Passwörter, um mich einloggen zu können. Das Anmelden an sich war unproblematisch und man erhält ein kleines Kärtchen in EC-Kartenformat, auf dessen Vorderseite die Zugangsnummer für das Onlinebanking, der Name, die Kontonummer und die BLZ vermerkt ist. Auf der Rückseite findet man die Telefonnummern der Service-Hotline und die Sperrnummer. Gut gefiel mir auch, dass ich mir ein Design für die Visa-Karte aussuchen konnte.Positiv ist, dass man überall auf der Welt kostenlos Geld abheben kann und man dann direkt per SMS darüber informiert wird, wie viel Geld man in EUR abgehoben hat. Auch sehr vorteilhaft ist es, die TAN-Nummern per SMS an die bei der Registrierung angegebene Handynummer zu erhalten. Die Homepage finde ich jedoch eher unübersichtlich. Das Onlinebanking selbst ist zwar einfach zu bedienen, die Homepage wirkt jedoch aus meiner Sicht überladen. Mit dem Service hatte ich bis jetzt noch keinen Kontakt, da es bis jetzt keinen Bedarf gab.","kritische-anleger.de","comdirect"
"2014-07-24","3","Mein Tagesgeldkonto, das ich aufgrund der Eröffnung eines Girokontos erhalten habe, besteht seit August 2007. Bei den anfänglichen 4 % Zinsen war es eine hervorragende Ergänzung zu meinem Girokonto, um überschüssige Beträge zu parken und gute Zinsen zu erhalten. Der Anmeldeprozess war binnen 10 Tagen komplett abgeschlossen. Danach konnte ich die Konten einwandfrei nutzen. Leider ist das Zinsniveau aktuell so niedrig, dass ich schon seit längerem kein Geld mehr auf dem Tagesgeldkonto liegen habe.Die Einlagen sind nach deutschen Recht sehr hoch abgesichert, daher ist das Konto auf jeden Fall zu empfehlen, sofern es zukünftig wieder bessere Zinsen bietet. Die Internetseite ist einfach und übersichtlich aufgebaut und für Überweisungen steht das mTAN-Verfahren zur Verfügung. Kontakt zum Kundendienst erfolgte bisher noch nicht.","kritische-anleger.de","comdirect"
"2014-07-22","3","Seit über 15 Jahren bin ich Kunde der Comdirect. Die Kontoeröffnung lief damals ohne Probleme ab und ich war von der Möglichkeit der Kontonutzung, ohne an Banköffnungszeiten gebunden zu sein, begeistert. Ich kann mich leider nicht mehr daran erinnern, ob die Kontoeröffnung damals zur Gänze online vonstatten ging und ich mich nur noch per Postident identifizieren musste, oder ob die Unterlagen komplett auf dem Postweg eingereicht werden mussten. Jedenfalls konnte ich nach der Kontoeröffnung gleich online durchstarten. Besonders gut gefällt mir das umfangreiche Spektrum an Bankdienstleistungen. Ich nutze das Girokonto, die Anlagekonten und den Wertpapierhandel.Hauptsächlich trete ich über das Internet mit der Bank in Verbindung. Ich verwende das Telefon nur, um mir bestimmte Konditionen bestätigen zu lassen oder für Fragen zu Sicherheitsaspekten und zum Wertpapierhandel. Dabei bin ich bisher immer nach relativ kurzer Wartezeit mit freundlichen Mitarbeitern verbunden worden, die sich auch auszukennen scheinen. Positiv ist, dass man die Bank unter einer Festnetznummer erreichen kann. Der Onlineauftritt selbst ist durchaus als gelungen zu bezeichnen. Übersichtlich und strukturiert erhält man alle wichtigen Informationen.Im Moment gefallen mir jedoch die Tagesgeldzinskonditionen der Bank überhaupt nicht. Derzeit gibt es nur 0,50 % bis 10.000 EUR und darüber nur noch 0,20 %. Das Tagesgeldkonto der Comdirect ist daher im Moment, trotz der hervorragenden Einlagensicherung, nicht zu empfehlen. Außerdem bin ich mir nicht schlüssig, was ich von der neuen Visa payWave Funktion der Kreditkarte halten soll. Dabei kann man die Karte ohne PIN oder Unterschrift bis zu einem Betrag von 25 EUR belasten. Ich halte dieses Verfahren für zu unsicher und werde die Kreditkarte deshalb nicht mehr bei mir tragen. Comdirect bietet leider keine Auswahl zwischen einer Karte mit oder ohne Visa payWave Funktion an.","kritische-anleger.de","comdirect"
"2014-07-22","5","Da ich aufgrund der Konditionen und des Service der lokalen Sparkasse unzufrieden war, eröffnete ich im Februar 2010 ein Girokonto bei der Comdirect. Kriterien für meine Wahl waren die gebührenfreie Kontoführung ohne Zusatzbedingungen und die vergleichsweise niedrigen Überziehungszinsen. Die 50 EUR Prämie für Neukunden, die es nach wie vor gibt, hat dann den Ausschlag gegeben. Ich erhielt die Gutschrift nachdem ich 5 Überweisungen über 25 EUR innerhalb der ersten 3 Monate tätigte.Die Eröffnung verlief schnell und unkompliziert durch das Postident-Verfahren. Nach etwas mehr als einer Woche konnte ich bereits das Onlinebanking, welches ich sehr gelungen finde, nutzen. Die Menüführung ist sehr übersichtlich und man findet alle wichtigen Funktionen zur Kontoverwaltung. Schätzenswert ist insbesondere, dass man leicht Überweisungsvorlagen anlegen und verwalten kann. Vor über zwei Jahren gab es nur die Möglichkeit, iTANs zu verwenden. Mittlerweile werden aber auch mTANs und photoTANs (der Code wird über eine Smartphone-App eingelesen) angeboten, was meiner Meinung nach die Überweisungen sehr erleichtert.Zusätzlich verfüge ich bei der Comdirect auch über eine Visa-Karte, die gebührenfrei geführt wird. Besonders positiv ist, dass ich damit weltweit an allen Geldautomaten mit Visa-Zeichen kostenlos Bargeld abheben kann. Des Weiteren besteht die Möglichkeit, am sogenannten Wechselgeld-Sparen teilzunehmen, das ich ebenfalls nutze. Dabei wird für jede Bezahlung mit der Visa-Card ein bestimmter Betrag (Differenz zum vollen Euro des Rechnungsbetrages) auf das Tagesgeld PLUS-Konto gutgeschrieben. Auf diesen Betrag wird später ein Bonus von 10 % verbucht. Negativ finde ich jedoch, dass der tatsächliche Umsatz, den man mit der Visa-Card erzielte, hierbei keine Rolle spielt. Darüber hinaus sinkt dadurch das Visa-Card-Guthaben schneller und man sollte vermehrt aufpassen, nicht ins Minus zu geraten. Zudem wird in vielen Discountern die Bezahlung mittels Visa-Card gar nicht erst angeboten.Der Kontakt zur Bank über E-Mail war bisher ohne besonders negative oder positive Vorkommnisse. Eine Antwort erhielt ich recht schnell innerhalb von 3 Tagen. Alles in allem kann ich die Bank weiterempfehlen.","kritische-anleger.de","comdirect"
